"abn","charity_legal_name","charity_size","ais_year","endorsement_fy","event_year","is_startup","donations_and_bequests","total_gross_income","donation_share"
"86633799124","Ohana Education Ltd","Large",2019,2023,-4,FALSE,10344,8345616,0.0012394531452202
"87040729116","Friends of Myall Creek Memorial Inc","Small",2019,2020,-1,FALSE,27976,29208,0.957819775403999
"87126525380","Australian Books For Children Of Africa Ltd","Small",2019,2022,-3,FALSE,12000,12000,1
"87168259096","Positive Education Schools Association Limited","Small",2019,2022,-3,FALSE,1486,522460,0.00284423687937833
"87267901425","Australian Centre for Heart Health","Small",2019,2022,-3,FALSE,1662148,2502090,0.664303841988098
"88004261527","Mentone Girls Grammar School","Large",2019,2021,-2,FALSE,345000,25029415,0.0137837820020963
"88030734363","Tikkun Olam Gift Fund","Small",2019,2021,-2,FALSE,67067,67136,0.998972235462345
"88567811835","Youth and Families Association of Pine Rivers Inc","Small",2019,2022,-3,FALSE,6642,100807,0.0658882815677483
"88608849658","Oak Flats Public School P&C Inc","Small",2019,2022,-3,FALSE,19367,151826,0.127560496884592
"88618869855","Christmas Presents for Kids in Care Ltd","Small",2019,2020,-1,FALSE,17960,17960,1
"88635516068","Collective Hope Community Services Ltd","Large",2019,2020,-1,TRUE,6255,337060,0.018557526849819
"88965371802","Irwin Districts Historical Society Incorporated","Small",2019,2022,-3,FALSE,2113,11177,0.189048939787063
"89002643594","Carinya Christian Education Ltd","Large",2019,2022,-3,FALSE,1684,16954267,9.93260280730509e-05
"89123037070","Access Community Housing Company Ltd","Large",2019,2023,-4,FALSE,0,7136165,0
"89286191509","WILLOUGHBY COMMUNITY MEN'S SHED INC","Small",2019,2021,-2,FALSE,4909,15991,0.306985179163279
"89613555347","Virtual War Memorial Limited","Small",2019,2022,-3,FALSE,52259,238894,0.218753924334642
"89818726922","North Balwyn Community Men's Shed Incorporated","Small",2019,2021,-2,FALSE,0,9315,0
"89866800390","Australian War Widows W.A. Inc.","Small",2019,2021,-2,FALSE,3909,262434,0.014895173643659
"89880631615","Human and Hope Association Incorporated","Small",2019,2020,-1,FALSE,6058,32805,0.184666971498247
"90136588234","Returned & Services League Of Australia (Queensland Branch) Yeronga Dutton Park Sub-Branch Inc","Small",2019,2022,-3,FALSE,0,140628,0
"90263052314","Social Help Endeavour For Bangladesh Inc","Small",2019,2021,-2,FALSE,2327,16768,0.138776240458015
"90412765337","Springfield Camira Men's Shed Inc","Small",2019,2021,-2,FALSE,2769,30678,0.0902601212595345
"90528422430","The Australian Centre For Social Innovation Inc","Large",2019,2021,-2,FALSE,0,5745083,0
"90546015020","The Corporation of the Synod of the Diocese of Brisbane Trading as St Paul's School Bald Hills","Large",2019,2022,-3,FALSE,30128,31886394,0.000944854410316827
"90625624357","Slav Fest Association Inc","Small",2019,2020,-1,FALSE,2030,17772,0.114224623002476
"90657853804","Eastern Goldfields Historical Society (Inc.)","Small",2019,2020,-1,FALSE,3153,108391,0.0290891310164128
"91058556764","Central Queensland Christian College Limited","Large",2019,2020,-1,FALSE,0,2205955,0
"91068371022","Youthsafe","Small",2019,2021,-2,FALSE,11058,492575,0.0224493731918997
"91153969337","Heatherdale Preschool Inc","Small",2019,2020,-1,FALSE,62,290858,0.000213162436652937
"91320077835","FNQ Foster Farms.Inc","Small",2019,2020,-1,FALSE,14775,16439,0.898777297889166
"91416186495","Tweed Heads Community Men's Shed Inc","Small",2019,2021,-2,FALSE,7581,68208,0.111145320197044
"91868380784","Dig In: Inc","Small",2019,2021,-2,FALSE,3565,10155,0.351058591826686
"91899241298","K9 SAR Inc.","Small",2019,2021,-2,FALSE,7520,22327,0.336811931741837
"92115819913","Ardross Primary School P&C Assn","Small",2019,2023,-4,FALSE,52211,88019,0.593178745498131
"92149068642","RUTHERGLEN HISTORICAL SOCIETY INC","Small",2019,2021,-2,FALSE,1178,4678,0.251817015818726
"92606609616","Ohana College Ltd","Large",2019,2023,-4,FALSE,0,1975995,0
"93061557364","Csv Limited","Large",2019,2020,-1,FALSE,19032,33439144,0.000569153325216698
"93093281641","Leaders Institute Of South Australia Inc","Medium",2019,2022,-3,FALSE,0,1046972,0
"93202389056","Seymour College Inc","Large",2019,2020,-1,FALSE,451321,28081766,0.0160716744096507
"93249530317","OM Therapy","Small",2019,2021,-2,FALSE,0,6159,0
"93799121312","Bridge Builders Incorporated","Small",2019,2020,-1,FALSE,41181,51724,0.796168123114995
"93970982732","Woodcroft College Inc","Large",2019,2023,-4,FALSE,57000,26310394,0.00216644418171769
"94050110346","Neuroscience Research Australia","Large",2019,2023,-4,FALSE,9063577,31163930,0.290835494753069
"94609182072","The Archbishop Of Sydneys Overseas Ministry Fund","Large",2019,2021,-2,FALSE,123341,137027,0.900121873791297
"94743010990","YOWIE BAY P&C ASSOCIATION","Small",2019,2023,-4,FALSE,320,104939,0.00304939059834761
"94828298590","Kilkivan Veteran's and Community ""Men's Shed"" Association Inc.","Small",2019,2021,-2,FALSE,3437,14600,0.23541095890411
"94880354126","EV Church Limited","Large",2019,2020,-1,FALSE,3860703,4596575,0.839908627619478
"95017450530","Northern Suburbs Community Centre Inc","Medium",2019,2022,-3,FALSE,0,1188859,0
"95166529782","Yarranlea Limited","Medium",2019,2022,-3,FALSE,5923,840495,0.00704703775751194
"95229959403","Granville Mens Shed Inc.","Small",2019,2021,-2,FALSE,32,19400,0.00164948453608247
"95609027410","Vocational Bible College Limited","Small",2019,2022,-3,FALSE,242829,304519,0.797418223493444
"95738551437","Elizabeth Morgan House Aboriginal Women's Services Inc","Large",2019,2020,-1,FALSE,20572,2567745,0.00801169898101252
"95751520504","NICHOLSON STREET PUBLIC SCHOOL PARENTS AND CITIZENS ASSOCIATION","Small",2019,2021,-2,FALSE,0,86255,0
"95946679015","Adelaide Holocaust Museum and Steiner Education Centre Incorporated","Medium",2019,2021,-2,FALSE,0,150084,0
"96000538803","Australian Railway Historical Society New South Wales Division","Medium",2019,2020,-1,FALSE,20379,1114062,0.0182925187287602
"96147368664","Lower Lachlan Community Services Inc","Small",2019,2020,-1,FALSE,258444,579448,0.446017589153815
"96161067492","Pollinate Group Ltd","Medium",2019,2020,-1,FALSE,1175598,1869711,0.628759203962537
"96261040501","Wollongong Meals On Wheels Assn Inc","Medium",2019,2022,-3,FALSE,100,450809,0.000221823432983814
"96313965015","Australian Sikh Support Inc","Small",2019,2020,-1,FALSE,86011,86011,1
"96435996391","Waverley Community Men's Shed Inc","Small",2019,2021,-2,FALSE,4051,19899,0.203578069249711
"96621534683","Armadillo&Co Foundation Limited","Small",2019,2023,-4,FALSE,79092,79153,0.999229340644069
"96655027320","Alpine Valleys Community Leadership Fund Ltd.","Medium",2019,2022,-3,FALSE,0,361778,0
"97478220756","Tullawon Health Service Incorporated","Large",2019,2023,-4,FALSE,240819,6327141,0.0380612665341266
"97518065568","The Judith Neilson Institute for Journalism and Ideas","Medium",2019,2021,-2,FALSE,4.5e+07,45020233,0.999550579847066
"97558392056","Latin Stories Australia Inc","Small",2019,2021,-2,FALSE,0,76435,0
"98004700560","Computerbank Victoria Inc","Small",2019,2022,-3,FALSE,217,153070,0.00141765205461554
"98634977549","Westside Housing Company Limited","Large",2019,2020,-1,FALSE,0,8784612,0
"98647010375","Psychedelic Research In Science & Medicine Ltd","Small",2019,2021,-2,FALSE,26422,26532,0.995854063018242
"99000020762","Meriden School","Large",2019,2021,-2,FALSE,283800,40728646,0.0069680686168649
"99052134639","Restoration Enterprises Limited","Small",2019,2020,-1,FALSE,2537,214145,0.0118471129374956
"99609928234","Ark Rising Ltd","Small",2019,2021,-2,FALSE,4463,4474,0.997541350022351
"99618617093","Sudd Foundation Ltd","Small",2019,2022,-3,FALSE,2000,110549,0.018091525025102
"99625904663","Capital Region Heritage Rail Limited","Small",2019,2020,-1,FALSE,12325,137588,0.0895790330552083
"99629608868","Rufus S.A. Limited","Small",2019,2020,-1,FALSE,5864,5864,1
"99659766292","One Dollar Project Inc","Small",2019,2023,-4,FALSE,53837,53837,1
"99722497212","Fingal Valley Neighbourhood House","Medium",2019,2023,-4,FALSE,4004,319241,0.0125422486460072
"99821785872","Amani Orphans and Widows Welfare Service Inc.","Small",2019,2020,-1,FALSE,4850,4850,1
"11260987026","HIGHFIELDS PIONEER VILLAGE MUSEUM AND PARK INC","Small",2020,2020,0,TRUE,41673,225273,0.184988880158741
"11363125088","EDUCATION WITHOUT BORDERS (AUSTRALIA) INCORPORATED","Small",2020,2021,-1,FALSE,40198,114935,0.349745508330796
"11636474363","BEYOND THE BADGE LIMITED","Small",2020,2023,-3,FALSE,32100,32100,1
"12451824370","Chairo Parent Governed Christian Education Limited","Large",2020,2021,-1,FALSE,32921,30605376,0.00107566069438258
"12454623050","Sydney Eye Hospital Foundation Trust","Medium",2020,2023,-3,FALSE,453523,1040151,0.43601650145027
"12608879741","A Chance For Change Ltd","Small",2020,2020,0,FALSE,8150,9190,0.88683351468988
"12738414077","Bauple Community Shed Inc.","Small",2020,2021,-1,TRUE,5336,17085,0.3123207491952
"13127908187","Australian Indigenous Education Foundation","Large",2020,2020,0,FALSE,5741031,19388601,0.296103416641562
"13198748098","Northern Beaches Secondary College Balgowlah Boys Campus Parents & Citizens' Association","Medium",2020,2020,0,FALSE,52542,497453,0.105622038664959
"13382113021","Peel Volunteer Resource Center Inc","Small",2020,2022,-2,FALSE,0,244452,0
"13746772326","Whyalla Men's Shed Inc.","Small",2020,2022,-2,FALSE,2737,43224,0.063321302979826
"13750980152","Tailem Bend Community Centre Inc","Medium",2020,2023,-3,FALSE,394,820331,0.00048029393013308
"13805775145","Vincent Community Shed Inc","Small",2020,2021,-1,FALSE,6615,27346,0.241900095077891
"13986701465","Worn Gundidj Aboriginal Co-Op Ltd","Medium",2020,2021,-1,FALSE,0,1447332,0
"14136043783","Fremantle Men's Community Shed Inc","Small",2020,2021,-1,FALSE,7024,145569,0.0482520316825698
"14518578865","Hunter Bible Church Association Inc","Large",2020,2022,-2,FALSE,1413262,1752435,0.806456159572252
"14637350953","Community Compassion Ministries","Small",2020,2023,-3,FALSE,3300,345694,0.00954601468350622
"14692922067","Brunswick Junction Community Men's Shed Incorporated","Small",2020,2021,-1,FALSE,1410,3860,0.365284974093264
"14886457301","Irish Support Victoria Inc","Small",2020,2023,-3,FALSE,14893,182701,0.0815157005161439
"14959633656","Maitland Cancer Appeal Committee Inc","Small",2020,2022,-2,FALSE,3879,144640,0.0268183075221239
"15096096154","Children of Cambodia Foundation Inc","Small",2020,2020,0,FALSE,14777,40305,0.366629450440392
"15490012190","Mornington Mens Shed Incorporated","Small",2020,2021,-1,FALSE,8025,79554,0.100874877441738
"15600973210","New Era Disability Services Incorporated","Large",2020,2021,-1,FALSE,0,1108000,0
"15606937763","BK 2 Basics Melbourne Incorporated","Small",2020,2020,0,FALSE,134147,134147,1
"15894216603","Helena River Steiner School Community Association Inc","Medium",2020,2020,0,FALSE,375,1180307,0.000317713950692489
"15921239978","InLife Turning Point Foundation","Small",2020,2020,0,FALSE,130120,138195,0.941568074098195
"16068548631","Wesnet (Women's Services Network) Incorporated","Large",2020,2020,0,FALSE,11481,1373169,0.00836095192944204
"16095377370","Australian Society Of Anaesthetists Limited","Large",2020,2020,0,FALSE,0,14954500,0
"16145204039","Doctors' Health Sa Limited","Medium",2020,2022,-2,FALSE,50,440337,0.000113549395122372
"16164251972","Gloucester Men's Shed Incorporated","Small",2020,2021,-1,FALSE,2326,20023,0.116166408630075
"16308384841","DHUBU-GU LOCAL ABORIGINAL LAND COUNCIL","Medium",2020,2021,-1,FALSE,0,971163,0
"16337158552","Waikerie Lutheran Primary School Incorporated","Medium",2020,2020,0,FALSE,1527,1980091,0.000771176678243576
"16530482569","Kyogle Together Incorporated","Medium",2020,2022,-2,FALSE,3987,398823,0.00999691592510964
"16600672812","Mt Baw Baw Volunteer Ski Patrol Inc.","Small",2020,2022,-2,FALSE,0,6605,0
"16624152638","Mission2Myanmar","Small",2020,2020,0,FALSE,57507,58619,0.981030041454136
"16635283680","SUPPORTED AFFORDABLE ACCOMMODATION TAS LIMITED","Small",2020,2023,-3,FALSE,0,1569938,0
"16674035894","Retirement Village Residents Association (Inc)","Small",2020,2020,0,FALSE,3727,141687,0.0263044598304714
"17002512370","The Hills Grammar School","Large",2020,2020,0,FALSE,110016,29708301,0.00370320739647818
"17224504183","Northshore Men’s Shed Inc","Small",2020,2023,-3,FALSE,0,27356,0
"17285520047","Port Kembla & District Meals On Wheels Inc","Small",2020,2020,0,FALSE,3580,251867,0.0142138509610231
"17323323729","Milton Ulladulla Men's Shed Incorporated","Small",2020,2021,-1,FALSE,4150,63945,0.0648995230276019
"17422428487","Daylesford Community Op Shop Inc.","Small",2020,2023,-3,FALSE,733,79881,0.00917614952241459
"17607007303","14 Stars Children Foundation Pty Ltd","Small",2020,2021,-1,FALSE,216608,216621,0.99993998735118
"18171935959","Australian Information Security Association (AISA) Limited","Large",2020,2023,-3,FALSE,0,3699284,0
"18630990996","The Mission To Seafarers Victoria Inc","Medium",2020,2023,-3,FALSE,209528,765037,0.273879563994944
"18743735011","Eacham Community Help Organization Inc","Medium",2020,2021,-1,FALSE,2056,1103526,0.00186311876657188
"18938419763","SUBIACO JUSTICE CENTRE INC.","Small",2020,2020,0,FALSE,10000,18277,0.54713574437818
"19005958216","Emmaus Christian Community Limited","Small",2020,2021,-1,FALSE,50,3173,0.0157579577686732
"19127640466","Australian Academy of Law","Small",2020,2020,0,TRUE,0,145481,0
"19147249394","Fremantle Foundation Limited","Small",2020,2020,0,FALSE,153103,353217,0.433453089743699
"19197993800","Chinese Theological College Australia Inc","Large",2020,2023,-3,FALSE,1078750,1948804,0.553544635581618
"19373588300","Torquay Community Men's Shed Inc","Small",2020,2021,-1,FALSE,1840,18835,0.097690469869923
"19607164090","Aboriginal and Torres Strait Islander Mathematics Alliance Limited","Medium",2020,2020,0,FALSE,150712,277187,0.543719582808718
"19634798520","KLUTHUTHU CHRISTIAN COLLEGE LTD","Medium",2020,2021,-1,FALSE,700,33028,0.0211941383068911
"19722502215","Melbourne Men's Group Incorporated","Small",2020,2023,-3,FALSE,3100,24165,0.128284709290296
"20026465034","Ngaruwanajirri Inc","Small",2020,2021,-1,FALSE,79200,299873,0.26411180733177
"20072693700","Padua College Limited","Large",2020,2023,-3,FALSE,1e+05,28646842,0.00349078617461569
"20269837369","Parramatta District Men's Shed Inc","Small",2020,2021,-1,FALSE,500,24976,0.0200192184497117
"20438800399","Western Australian Institute For Educational Research Inc","Small",2020,2020,0,FALSE,0,8326,0
"20504408045","Jordan River Service Inc.","Medium",2020,2020,0,FALSE,1364,1336857,0.00102030359268044
"20621626202","The James & Jutta Lauf Foundation Limited","Small",2020,2020,0,FALSE,0,57162,0
"20639931052","ADELAIDE CITY CARE INCORPORATED","Small",2020,2021,-1,TRUE,56398,64898,0.869025239606768
"20671392558","Opening The Doors Foundation","Medium",2020,2020,0,FALSE,343236,514709,0.666854475052894
"20737850413","West Moonah Community Action Group Inc","Small",2020,2020,0,FALSE,44969,597148,0.0753062892281311
"20739138976","Nations Church Inc","Large",2020,2020,0,FALSE,3827818,5039003,0.759637968066302
"20760201925","Kidzflip Incorporated","Small",2020,2020,0,FALSE,28310,31918,0.886960335860643
"21150644108","Pottsville and District Mens Shed Inc.","Small",2020,2021,-1,FALSE,2028,36116,0.056152397829217
"21164108975","Kilmore District Mens Shed Inc.","Small",2020,2021,-1,FALSE,1045,52680,0.0198367501898254
"21290070553","Warrina Innisfail","Large",2020,2021,-1,FALSE,8338,15121316,0.000551407033620619
"21369165660","Alithia Incorporated","Small",2020,2020,0,FALSE,7126,100850,0.070659395141299
"21472309062","Boys From The Bush Projects Inc","Small",2020,2020,0,FALSE,0,165617,0
"21612777474","Kids in Philanthropy Limited","Small",2020,2021,-1,FALSE,1940,26051,0.0744693101992246
"21768379010","A Little Sparkle- Bringing girls on the spectrum together","Small",2020,2020,0,FALSE,4000,13700,0.291970802919708
"22086764230","Alpha Australia National Office","Large",2020,2021,-1,FALSE,1795625,2109885,0.851053493436846
"22161120118","BBI The Australian Institute of Theological Education","Medium",2020,2022,-2,FALSE,153000,2719599,0.0562582939617201
"22617686905","The Ramsay Centre for Western Civilisation","Large",2020,2021,-1,FALSE,12937207,13096990,0.987800021226251
"22628738545","FNQ AVIATION MUSEUM LTD","Small",2020,2020,0,TRUE,10783,49378,0.218376604965774
"22742211672","Lake Monger Community Shed Inc.","Small",2020,2021,-1,FALSE,30200,48221,0.626283154642168
"23098188689","Graduate Women - NSW Inc","Small",2020,2020,0,FALSE,32533,96690,0.336467059675251
"23115566624","McGrath Foundation Ltd","Large",2020,2020,0,FALSE,12651349,21913704,0.577325905287395
"23127486514","Romeo's Rabbit Rescue Incorporated","Small",2020,2021,-1,TRUE,42515,87339,0.486781392047081
"23307801543","Lighthouse Christian College Cranbourne Inc","Large",2020,2020,0,FALSE,0,15390500,0
"23341979287","Clarence Valley Anglican School","Large",2020,2020,0,FALSE,1647805,8423118,0.195628863325909
"23416548217","Melbourne Tautoko Whanau Inc.","Small",2020,2023,-3,FALSE,12849,12849,1
"23483497039","Parkerville Community Care Inc","Small",2020,2021,-1,FALSE,16136,74394,0.216899212302067
"23539290973","Prince Alfred College","Large",2020,2020,0,FALSE,175019,43524037,0.00402120327211375
"23587341162","GLBTI Rights in Ageing Incorporated","Small",2020,2022,-2,FALSE,342,145287,0.00235396146936753
"23709702230","Our Community Place Inc","Small",2020,2023,-3,FALSE,0,185748,0
"24462209649","Footscray Historical Society Inc","Small",2020,2022,-2,FALSE,1732,43347,0.0399566290631416
"24565844501","Redland Bay Men's Shed Inc","Small",2020,2020,0,FALSE,10252,26725,0.383610851262862
"24619718059","Inner Melbourne African  Australian Partnership (Imaap)","Small",2020,2022,-2,FALSE,0,130200,0
"24633662085","LACHLAN HUGHES FOUNDATION","Small",2020,2021,-1,FALSE,26359,26386,0.998976730084136
"24637544426","The Busy School Ltd","Large",2020,2021,-1,FALSE,0,1008213,0
"24644146757","John Mc Foundation Inc","Small",2020,2021,-1,FALSE,41557,41557,1
"24693089021","Tintern Grammar","Large",2020,2020,0,FALSE,23600,32069125,0.000735910318725565
"24707214286","Inner Eastern Local Learning Employment Network Inc","Medium",2020,2022,-2,FALSE,0,529544,0
"24738660512","Oxenford Men's Shed Inc.","Small",2020,2021,-1,FALSE,9283,108689,0.0854088270202136
"24954265291","International Youth Fellowship Incorporated","Small",2020,2022,-2,FALSE,2211,8812,0.250907852927826
"25138676829","Ruok? Limited","Large",2020,2023,-3,FALSE,1812107,5665178,0.319867619340469
"25227042629","Revival Church Australia Limited","Medium",2020,2020,0,FALSE,401349,669958,0.599065911594458
"25342039058","ACT Pet Crisis Support Inc","Small",2020,2021,-1,FALSE,40891,48316,0.846324199023098
"25342966460","Love For Australia Incorporated","Small",2020,2022,-2,FALSE,156680,162900,0.961817065684469
"25537381300","Alley Katz Australia Org.","Small",2020,2021,-1,TRUE,1043,1043,1
"25690631145","Offspring Incorporated","Small",2020,2023,-3,FALSE,76457,186141,0.4107477664781
"25717084481","Carlton Neighbourhood Learning Centre Inc.","Medium",2020,2023,-3,FALSE,31222,1443116,0.0216351284304242
"25886286256","CAIRNS MEN'S SHED INC","Small",2020,2021,-1,FALSE,57854,1075316,0.0538018591744194
"26002929204","Women Illawarra Incorporated","Large",2020,2022,-2,FALSE,862,395552,0.00217923307175795
"26005864282","NORMAN BEISCHER MEDICAL RESEARCH FOUNDATION","Large",2020,2020,0,FALSE,1000,2446692,0.000408715114121434
"26224735996","Mundaring Community Men's Shed (Inc)","Small",2020,2022,-2,FALSE,3362,20265,0.165901801134962
"26237128770","Living & Learning Inc","Medium",2020,2021,-1,FALSE,0,842051,0
"26429861213","Australian Melanoma Research Foundation Ltd","Small",2020,2020,0,FALSE,62448,192248,0.324830427364654
"26483932179","Emmaus Christian School Canberra Limited","Large",2020,2020,0,FALSE,2210,8848084,0.000249771588967736
"26615709254","Australian Motor Heritage Foundation Limited","Small",2020,2023,-3,FALSE,12711,12711,1
"26694116261","Peninsula Evangelical Church Incorporated","Medium",2020,2021,-1,FALSE,324372,536757,0.60431815514283
"27138862831","Shedding Community Workshop Inc","Small",2020,2023,-3,FALSE,4088,35741,0.114378444923197
"27633337283","RAINSHINE FOUNDATION AUSTRALIA LTD","Small",2020,2021,-1,FALSE,3805,9629,0.395160452798837
"27633825724","The Pencil Tree Inc","Small",2020,2021,-1,FALSE,214081,214161,0.999626449260136
"28153110055","Edmund Rice Foundation (Australia)","Large",2020,2021,-1,FALSE,1522499,1998582,0.761789608832662
"28171439723","The Headstone Project (Tas) Inc.","Small",2020,2020,0,FALSE,2827,51542,0.0548484730899073
"28182771909","The University Of The Third Age Redlands District Inc","Small",2020,2023,-3,FALSE,0,83960,0
"28627003039","Willmore Kindergarten & Pre-School Inc","Medium",2020,2023,-3,FALSE,0,514236,0
"28629387382","FOSTERING HOPE COMMUNITY LTD","Small",2020,2022,-2,FALSE,24170,29382,0.82261248383364
"28639382782","HOPE FOR JUSTICE (AUSTRALIA) LIMITED","Small",2020,2022,-2,FALSE,1100,41100,0.0267639902676399
"28929959207","The Cove Men's Shed Inc","Small",2020,2021,-1,FALSE,957,9052,0.105722492266902
"29008155780","Australian Cranio-Maxillo Facial Foundation","Medium",2020,2023,-3,FALSE,1035461,1420017,0.729189157594592
"29016580266","Gold Coast Guinea Pig Rescue Inc","Small",2020,2021,-1,FALSE,10919,61737,0.176863145277548
"29626220184","Trek Learning Centre Limited","Small",2020,2021,-1,FALSE,0,35999,0
"29726939936","Condell Park Christian School Ltd.","Medium",2020,2023,-3,FALSE,8134,1780823,0.0045675510704882
"29835302417","Vision International College Inc","Small",2020,2023,-3,FALSE,20703,183512,0.112815510702297
"29844307522","Sydney Next Church Incorporated","Medium",2020,2021,-1,FALSE,449440,449440,1
"29949742420","Community Resource Network (CRN) Inc.","Small",2020,2020,0,FALSE,0,426073,0
"30251705569","AL-ANON FAMILY GROUPS WESTERN NSW AREA INC","Small",2020,2022,-2,FALSE,19338,19338,1
"30390041210","Australian Primary Health Care Nurses Association Limited","Large",2020,2023,-3,FALSE,0,5578166,0
"30539535489","Hampton Community Kindergarten","Medium",2020,2023,-3,FALSE,3308,423349,0.00781388405310984
"30607659567","Reach for Nepal Foundation Ltd","Small",2020,2022,-2,FALSE,23467,23467,1
"30658029240","The Rainforest School","Medium",2020,2022,-2,FALSE,1288,497216,0.00259042347792509
"30761157197","Hopefield Services Incorporated","Medium",2020,2021,-1,FALSE,291384,911634,0.319628271872265
"30937756314","Injilinji Community Preschool and Kindergarten Association Inc","Medium",2020,2022,-2,FALSE,0,255057,0
"31019036762","Finley High School P&C Association","Small",2020,2023,-3,FALSE,11963,204994,0.0583578055943101
"31111343287","Surf Aid International Australia Limited","Medium",2020,2022,-2,FALSE,634721,1513728,0.419309809952647
"31156195461","IGWR In Giving We Receive Inc","Small",2020,2022,-2,FALSE,121586,139607,0.870916214802983
"31368310372","Hedland Well Women's Centre Inc","Medium",2020,2020,0,FALSE,47227,987455,0.0478269895843355
"31556191422","WADJAK Northside Aboriginal Community Group","Small",2020,2020,0,FALSE,2150,459589,0.00467809281771322
"31605454671","FULCRUM AID LTD","Small",2020,2020,0,FALSE,34775,39450,0.88149556400507
"32039179166","Batchelor Institute Of Indigenous Tertiary Education","Large",2020,2020,0,FALSE,128000,31239000,0.00409744229968949
"32101614760","Centrefarm Aboriginal Horticulture Limited","Medium",2020,2021,-1,FALSE,0,979982,0
"32169043130","Rescues4Pets Inc","Small",2020,2022,-2,FALSE,3802,35551,0.106944952322016
"32176699686","The Nature School Incorporated","Large",2020,2022,-2,FALSE,20504,1710038,0.0119903768220355
"32556659638","DHAMMAKAYA SOCIETY OF QUEENSLAND INC","Small",2020,2020,0,TRUE,88089,88089,1
"32592059803","Toast for Kids Charity Incorporated","Small",2020,2021,-1,FALSE,0,6228,0
"32623427323","HAPPI COMMUNITY LIMITED","Small",2020,2020,0,FALSE,0,27500,0
"32636512948","ZEN TEA LOUNGE FOUNDATION LTD","Small",2020,2021,-1,TRUE,2206,8206,0.26882768705825
"32868998986","Diamond Creek Mens Shed Inc","Small",2020,2023,-3,FALSE,705,35458,0.0198826780980315
"33260335253","The Trustee for Niulife Foundation","Small",2020,2020,0,FALSE,11000,112409,0.0978569331637146
"34163636566","Superannuation Consumers' Centre Ltd","Medium",2020,2020,0,FALSE,0,1289292,0
"34627816808","Anika Legal Ltd","Medium",2020,2020,0,FALSE,11710,239463,0.0489010828395201
"34718530172","Law Enforcement Torch Run - Western Australia (LETR WA) Incorporated","Small",2020,2021,-1,FALSE,8288,15058,0.550405100278922
"34789627512","DASTAN","Small",2020,2022,-2,FALSE,12397,12397,1
"35002648606","Taree & District Pre-School Ltd","Medium",2020,2021,-1,FALSE,0,671667,0
"35037156011","Gracemere Mens Shed Inc.","Small",2020,2021,-1,FALSE,10915,46004,0.237261977219372
"35052312865","Blayney Shire Community Mens Shed Incorporated","Small",2020,2021,-1,FALSE,282,16695,0.0168912848158131
"35060581437","Australian Committee For UNICEF Limited","Large",2020,2020,0,FALSE,27873042,35209534,0.791633368393913
"35115082212","Australian Camps Association","Medium",2020,2021,-1,FALSE,0,1347747,0
"35149437276","Southern Cross Grammar","Large",2020,2021,-1,FALSE,0,14528920,0
"35164318440","Annandale North Public School P&C Association","Small",2020,2020,0,FALSE,1595,69022,0.0231085740778303
"35335529899","Our Rainbow House Inc","Small",2020,2020,0,FALSE,157925,222272,0.710503347250216
"35592321123","Kurrajong North Public School Parents And Citizens Association","Small",2020,2022,-2,FALSE,9848,9848,1
"35628712667","THE RICHARD GILL NATIONAL MUSIC ACADEMY LIMITED","Medium",2020,2021,-1,FALSE,3600,930456,0.00386907064923005
"35689710404","Camperdown Quarters Limited","Medium",2020,2023,-3,FALSE,394698,474690,0.83148581179296
"35752992852","Mildura Christian College Inc","Medium",2020,2020,0,FALSE,32803,2297402,0.0142783021865568
"35859201921","Sutherland Shire Refugee Connection","Small",2020,2021,-1,FALSE,1486,3719,0.399569776821726
"36160974235","The Australasian Mastocytosis Society","Small",2020,2020,0,FALSE,4331,17818,0.243068806824559
"36169895041","Little Blue Dinosaur Foundation Limited","Small",2020,2022,-2,FALSE,1836,67545,0.0271818787475017
"36295742511","Men's Information and Support Association Inc.","Medium",2020,2020,0,FALSE,148,396759,0.000373022414110329
"36301233932","Kincumber Men's Shed Inc","Small",2020,2021,-1,FALSE,7985,52464,0.152199603537664
"36651805702","Australian Peacekeeper and Peacemaker Veterans' Association Ltd","Small",2020,2022,-2,FALSE,20,17171,0.00116475452798323
"36720260805","Bethel Mar Thoma Church Sydney","Medium",2020,2022,-2,FALSE,594990,633190,0.939670557020799
"36735208761","Warrnambool Student Wellbeing Association Inc","Small",2020,2021,-1,FALSE,144319,195939,0.736550661175162
"36809112033","Foundation Learning Centre Inc","Large",2020,2021,-1,FALSE,0,2544217,0
"36820537098","Matercare Australia Incorporated","Small",2020,2022,-2,FALSE,1257,1401,0.897216274089936
"36872112968","Atherton Men's Shed Inc","Small",2020,2021,-1,FALSE,17526,42013,0.417156594387452
"37130949834","Ovarian Cancer Research Foundation Limited","Large",2020,2023,-3,FALSE,2991706,3183261,0.939824287106838
"37207698349","Health Communication Resources Inc","Small",2020,2020,0,FALSE,58811,183874,0.319844023624874
"37469007007","Deafblind Association (NSW)","Small",2020,2020,0,FALSE,187062,323744,0.577808391815756
"37605893356","St Rob Limited","Medium",2020,2022,-2,FALSE,0,192598,0
"37620862955","Shrimad Rajchandra Mission Dharampur (Australia) Limited","Medium",2020,2022,-2,FALSE,97663,178006,0.548650045504084
"37805464931","Rebus Theatre Incorporated","Medium",2020,2020,0,FALSE,0,326386,0
