abn,charity_legal_name,subtype,rule_id,rule_status,pattern
98351635645,Zeehan Neighbourhood Centre Inc,neighbourhood_house,NH-NAME-02,whitelisted,neighbourhood centre|neighborhood centre
NA,NA,neighbourhood_house,NH-NAME-02,whitelisted,neighbourhood centre|neighborhood centre
62704931585,Anglesea Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
65282972116,Arrabri Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
28785686462,BURNIE COMMUNITY HOUSE INC,neighbourhood_house,NH-NAME-03,whitelisted,community house
29640483274,Ballan & District Community House & Adult Education Centre Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
59247453303,Briagolong Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
31306230012,Bucaan Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
86897088107,COMMUNITY HOUSE NETWORK SOUTHERN REGION INC,neighbourhood_house,NH-NAME-03,whitelisted,community house
58050183699,Camperdown And District Community House,neighbourhood_house,NH-NAME-03,whitelisted,community house
20112806357,Castlemaine Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
50067356410,Caulfield South Community House,neighbourhood_house,NH-NAME-03,whitelisted,community house
15728968173,Christie Downs Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
44233569937,Cobram Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
93874114038,Community House Port Lincoln Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
88707400172,Community Houses Assn Of The Outer Eastern Suburbs Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
36889018916,Cranbourne Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
13567174223,Crib Point Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
28971221309,Derwent Valley Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
74008665175,Devonport Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
39072765885,Dromana Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
35432137202,Duke Street Community House Association Inc.,neighbourhood_house,NH-NAME-03,whitelisted,community house
77964619381,EAGLEHAWK COMMUNITY HOUSE INCORPORATED,neighbourhood_house,NH-NAME-03,whitelisted,community house
43678002985,Emerald Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
30127305127,Flowerdale Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
41492247895,Friends of Community House Nannup Inc.,neighbourhood_house,NH-NAME-03,whitelisted,community house
99423107701,Gailes Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
18525987435,Gellibrand Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
18587256078,Godfrey Street Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
90346006002,Gormandale Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
71802588390,Hamilton Community House Incorp,neighbourhood_house,NH-NAME-03,whitelisted,community house
57930437561,Hastings Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
60663568430,Heathcote Community House,neighbourhood_house,NH-NAME-03,whitelisted,community house
66446277089,Highett Neighbourhood Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
70458594524,Inala Community House,neighbourhood_house,NH-NAME-03,whitelisted,community house
65010813131,Inverloch Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
58670094051,Jim Fuller Community House Group,neighbourhood_house,NH-NAME-03,whitelisted,community house
64477522728,Karratha Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
48180414316,Leongatha Community House,neighbourhood_house,NH-NAME-03,whitelisted,community house
68224216603,Lilydale Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
83791622114,Loch Sport Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
50871098274,MACEDON AND MOUNT MACEDON COMMUNITY HOUSE INCORPORATED,neighbourhood_house,NH-NAME-03,whitelisted,community house
65554350180,Management Committee Coonara Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
46633550717,Manna Gum Community House Inc.,neighbourhood_house,NH-NAME-03,whitelisted,community house
14524323936,Maryborough Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
61553922395,Midway Road Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
84361485080,Milpara Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
94427759044,Mitcham Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
55805322867,Moongala Women's Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
15446070543,Mooroolbark Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
26458415851,Mount Evelyn Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
37645422366,Nagambie Lakes Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
68253536632,Neerim District Community House and Men's shed Inc.,neighbourhood_house,NH-NAME-03,whitelisted,community house
74084095496,Network Of Inner East Community Houses,neighbourhood_house,NH-NAME-03,whitelisted,community house
52014108708,North East Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
78052679939,North Ringwood Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
99433272191,Okines Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
63299630286,Olinda Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
27480740168,Orwil Street Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
18790057404,Park Orchards Community House & Learning Centre Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
42415513916,Phoenix Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
86583189320,Pomona & District Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
54788599209,Pyrenees Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
18633962142,RAINBOW COMMUNITY HOUSE LIMITED,neighbourhood_house,NH-NAME-03,whitelisted,community house
57191292511,RUSHWORTH COMMUNITY HOUSE INC,neighbourhood_house,NH-NAME-03,whitelisted,community house
96357376565,Rochester Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
55460279116,Rosanna Fire Station Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
68360898929,Rye Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
49866954936,SEYMOUR & DISTRICT COMMUNITY HOUSE INC,neighbourhood_house,NH-NAME-03,whitelisted,community house
23553499345,Selby Community House,neighbourhood_house,NH-NAME-03,whitelisted,community house
47673738558,Somerville Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
31113450724,South Shepparton Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
52526420312,Span Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
21831946718,Sudbury Community House Association Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
59445324671,Tatura Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
11943299166,The Basin Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
75742324851,The RAAF Army Navy Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
66056449188,Toolangi Castella District Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
54044843552,Torquay Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
70246229631,Tullamarine Community House and Men's Shed Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
43784403225,VIOLET TOWN COMMUNITY HOUSE INC,neighbourhood_house,NH-NAME-03,whitelisted,community house
60776754115,Vermont South Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
12794493795,WURRUK COMMUNITY HOUSE INC,neighbourhood_house,NH-NAME-03,whitelisted,community house
42206227757,Warragul Community House,neighbourhood_house,NH-NAME-03,whitelisted,community house
82167376746,Whittlesea Community House Inc,neighbourhood_house,NH-NAME-03,whitelisted,community house
98498608650,"William Langford Community House, Inc",neighbourhood_house,NH-NAME-03,whitelisted,community house
48932340254,Winchelsea Community House Inc.,neighbourhood_house,NH-NAME-03,whitelisted,community house
97069778990,Yarrahapinni Community House Incorporated,neighbourhood_house,NH-NAME-03,whitelisted,community house
NA,NA,neighbourhood_house,NH-NAME-03,whitelisted,community house
